gene	BeWo.KD	Plac1.CT27	Plac1.CT29	rTS_Plac1	e13.5_KO	e18.5_KO	gene	gene_biotype	external_gene_name	description
ENSG00000118007	0	0	0	0	0	1	ENSG00000118007	protein_coding	STAG1	stromal antigen 1 [Source:HGNC Symbol;Acc:HGNC:11354]
ENSG00000144596	0	0	0	0	0	1	ENSG00000144596	protein_coding	GRIP2	glutamate receptor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23841]
ENSG00000159339	0	0	0	0	0	1	ENSG00000159339	protein_coding	PADI4	peptidyl arginine deiminase 4 [Source:HGNC Symbol;Acc:HGNC:18368]
ENSG00000125703	0	0	0	0	0	1	ENSG00000125703	protein_coding	ATG4C	autophagy related 4C cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:16040]
ENSG00000165527	0	0	0	0	0	1	ENSG00000165527	protein_coding	ARF6	ADP ribosylation factor 6 [Source:HGNC Symbol;Acc:HGNC:659]
ENSG00000165409	0	0	0	0	0	1	ENSG00000165409	protein_coding	TSHR	thyroid stimulating hormone receptor [Source:HGNC Symbol;Acc:HGNC:12373]
ENSG00000174442	0	0	0	0	0	1	ENSG00000174442	protein_coding	ZWILCH	zwilch kinetochore protein [Source:HGNC Symbol;Acc:HGNC:25468]
ENSG00000074416	0	0	0	0	0	1	ENSG00000074416	protein_coding	MGLL	monoglyceride lipase [Source:HGNC Symbol;Acc:HGNC:17038]
ENSG00000100379	0	0	0	0	0	1	ENSG00000100379	protein_coding	KCTD17	potassium channel tetramerization domain containing 17 [Source:HGNC Symbol;Acc:HGNC:25705]
ENSG00000186174	0	0	0	0	0	1	ENSG00000186174	protein_coding	BCL9L	BCL9 like [Source:HGNC Symbol;Acc:HGNC:23688]
ENSG00000160683	0	0	0	0	0	1	ENSG00000160683	protein_coding	CXCR5	C-X-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1060]
ENSG00000174099	0	0	0	0	0	1	ENSG00000174099	protein_coding	MSRB3	methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]
ENSG00000143369	0	0	0	0	0	1	ENSG00000143369	protein_coding	ECM1	extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3153]
ENSG00000171608	0	0	0	0	0	1	ENSG00000171608	protein_coding	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:HGNC Symbol;Acc:HGNC:8977]
ENSG00000163638	0	0	0	0	0	1	ENSG00000163638	protein_coding	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9 [Source:HGNC Symbol;Acc:HGNC:13202]
ENSG00000128283	0	0	0	0	0	1	ENSG00000128283	protein_coding	CDC42EP1	CDC42 effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17014]
ENSG00000188157	0	0	0	0	0	1	ENSG00000188157	protein_coding	AGRN	agrin [Source:HGNC Symbol;Acc:HGNC:329]
ENSG00000074590	0	0	0	0	0	1	ENSG00000074590	protein_coding	NUAK1	NUAK family kinase 1 [Source:HGNC Symbol;Acc:HGNC:14311]
ENSG00000149292	0	0	0	0	0	1	ENSG00000149292	protein_coding	TTC12	tetratricopeptide repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:23700]
ENSG00000167775	0	0	0	0	0	1	ENSG00000167775	protein_coding	CD320	CD320 molecule [Source:HGNC Symbol;Acc:HGNC:16692]
ENSG00000171517	0	0	0	0	0	1	ENSG00000171517	protein_coding	LPAR3	lysophosphatidic acid receptor 3 [Source:HGNC Symbol;Acc:HGNC:14298]
ENSG00000100628	0	0	0	0	0	1	ENSG00000100628	protein_coding	ASB2	ankyrin repeat and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:16012]
ENSG00000235162	0	0	0	0	0	1	ENSG00000235162	protein_coding	C12orf75	chromosome 12 open reading frame 75 [Source:HGNC Symbol;Acc:HGNC:35164]
ENSG00000183569	0	0	0	0	0	1	ENSG00000183569	protein_coding	SERHL2	serine hydrolase like 2 [Source:HGNC Symbol;Acc:HGNC:29446]
ENSG00000131686	0	0	0	0	0	1	ENSG00000131686	protein_coding	CA6	carbonic anhydrase 6 [Source:HGNC Symbol;Acc:HGNC:1380]
ENSG00000156076	0	0	0	0	0	1	ENSG00000156076	protein_coding	WIF1	WNT inhibitory factor 1 [Source:HGNC Symbol;Acc:HGNC:18081]
ENSG00000164694	0	0	0	0	0	1	ENSG00000164694	protein_coding	FNDC1	fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21184]
ENSG00000119938	0	0	0	0	0	1	ENSG00000119938	protein_coding	PPP1R3C	protein phosphatase 1 regulatory subunit 3C [Source:HGNC Symbol;Acc:HGNC:9293]
ENSG00000162460	0	0	0	0	0	1	ENSG00000162460	protein_coding	TMEM82	transmembrane protein 82 [Source:HGNC Symbol;Acc:HGNC:32350]
ENSG00000114388	0	0	0	0	0	1	ENSG00000114388	protein_coding	NPRL2	NPR2 like, GATOR1 complex subunit [Source:HGNC Symbol;Acc:HGNC:24969]
ENSG00000176619	0	0	0	0	0	1	ENSG00000176619	protein_coding	LMNB2	lamin B2 [Source:HGNC Symbol;Acc:HGNC:6638]
ENSG00000168542	0	0	0	0	0	1	ENSG00000168542	protein_coding	COL3A1	collagen type III alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2201]
ENSG00000116337	0	0	0	0	0	1	ENSG00000116337	protein_coding	AMPD2	adenosine monophosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:469]
ENSG00000049249	0	0	0	0	0	1	ENSG00000049249	protein_coding	TNFRSF9	TNF receptor superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11924]
ENSG00000123329	0	0	0	0	0	1	ENSG00000123329	protein_coding	ARHGAP9	Rho GTPase activating protein 9 [Source:HGNC Symbol;Acc:HGNC:14130]
ENSG00000171729	0	0	0	0	0	1	ENSG00000171729	protein_coding	TMEM51	transmembrane protein 51 [Source:HGNC Symbol;Acc:HGNC:25488]
ENSG00000075891	0	0	0	0	0	1	
ENSG00000100504	0	0	0	0	0	1	ENSG00000100504	protein_coding	PYGL	glycogen phosphorylase L [Source:HGNC Symbol;Acc:HGNC:9725]
ENSG00000170522	0	0	0	0	0	1	ENSG00000170522	protein_coding	ELOVL6	ELOVL fatty acid elongase 6 [Source:HGNC Symbol;Acc:HGNC:15829]
ENSG00000213465	0	0	0	0	0	1	ENSG00000213465	protein_coding	ARL2	ADP ribosylation factor like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:693]
ENSG00000120437	0	0	0	0	0	1	ENSG00000120437	protein_coding	ACAT2	acetyl-CoA acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:94]
ENSG00000126790	0	0	0	0	0	1	ENSG00000126790	protein_coding	L3HYPDH	trans-L-3-hydroxyproline dehydratase [Source:HGNC Symbol;Acc:HGNC:20488]
ENSG00000117122	0	0	0	0	0	1	ENSG00000117122	protein_coding	MFAP2	microfibril associated protein 2 [Source:HGNC Symbol;Acc:HGNC:7033]
ENSG00000111424	0	0	0	0	0	1	ENSG00000111424	protein_coding	VDR	vitamin D receptor [Source:HGNC Symbol;Acc:HGNC:12679]
ENSG00000149548	0	0	0	0	0	1	ENSG00000149548	protein_coding	CCDC15	coiled-coil domain containing 15 [Source:HGNC Symbol;Acc:HGNC:25798]
ENSG00000100321	0	0	0	0	0	1	ENSG00000100321	protein_coding	SYNGR1	synaptogyrin 1 [Source:HGNC Symbol;Acc:HGNC:11498]
ENSG00000139970	0	0	0	0	0	1	ENSG00000139970	protein_coding	RTN1	reticulon 1 [Source:HGNC Symbol;Acc:HGNC:10467]
ENSG00000129317	0	0	0	0	0	1	ENSG00000129317	protein_coding	PUS7L	pseudouridine synthase 7 like [Source:HGNC Symbol;Acc:HGNC:25276]
ENSG00000187699	0	0	0	0	0	1	ENSG00000187699	protein_coding	C2orf88	chromosome 2 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:28191]
ENSG00000140090	0	0	0	0	0	1	ENSG00000140090	protein_coding	SLC24A4	solute carrier family 24 member 4 [Source:HGNC Symbol;Acc:HGNC:10978]
ENSG00000178821	0	0	0	0	0	1	ENSG00000178821	protein_coding	TMEM52	transmembrane protein 52 [Source:HGNC Symbol;Acc:HGNC:27916]
ENSG00000162458	0	0	0	0	0	1	ENSG00000162458	protein_coding	FBLIM1	filamin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:24686]
ENSG00000103404	0	0	0	0	0	1	ENSG00000103404	protein_coding	USP31	ubiquitin specific peptidase 31 [Source:HGNC Symbol;Acc:HGNC:20060]
ENSG00000189337	0	0	0	0	0	1	ENSG00000189337	protein_coding	KAZN	kazrin, periplakin interacting protein [Source:HGNC Symbol;Acc:HGNC:29173]
ENSG00000153714	0	0	0	0	0	1	ENSG00000153714	protein_coding	LURAP1L	leucine rich adaptor protein 1 like [Source:HGNC Symbol;Acc:HGNC:31452]
ENSG00000126822	0	0	0	0	0	1	ENSG00000126822	protein_coding	PLEKHG3	pleckstrin homology and RhoGEF domain containing G3 [Source:HGNC Symbol;Acc:HGNC:20364]
ENSG00000124574	0	0	0	0	0	1	ENSG00000124574	protein_coding	ABCC10	ATP binding cassette subfamily C member 10 [Source:HGNC Symbol;Acc:HGNC:52]
ENSG00000155034	0	0	0	0	0	1	ENSG00000155034	protein_coding	FBXL18	F-box and leucine rich repeat protein 18 [Source:HGNC Symbol;Acc:HGNC:21874]
ENSG00000074621	0	0	0	0	0	1	ENSG00000074621	protein_coding	SLC24A1	solute carrier family 24 member 1 [Source:HGNC Symbol;Acc:HGNC:10975]
ENSG00000171680	0	0	0	0	0	1	ENSG00000171680	protein_coding	PLEKHG5	pleckstrin homology and RhoGEF domain containing G5 [Source:HGNC Symbol;Acc:HGNC:29105]
ENSG00000109756	0	0	0	0	0	1	ENSG00000109756	protein_coding	RAPGEF2	Rap guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:16854]
ENSG00000115593	0	0	0	0	0	1	ENSG00000115593	protein_coding	SMYD1	SET and MYND domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20986]
ENSG00000120458	0	0	0	0	0	1	ENSG00000120458	protein_coding	MSANTD2	Myb/SANT DNA binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26266]
ENSG00000186654	0	0	0	0	0	1	ENSG00000186654	protein_coding	PRR5	proline rich 5 [Source:HGNC Symbol;Acc:HGNC:31682]
ENSG00000241484	0	0	0	0	0	1	ENSG00000241484	protein_coding	ARHGAP8	Rho GTPase activating protein 8 [Source:HGNC Symbol;Acc:HGNC:677]
ENSG00000100578	0	0	0	0	0	1	ENSG00000100578	protein_coding	KIAA0586	KIAA0586 [Source:HGNC Symbol;Acc:HGNC:19960]
ENSG00000187730	0	0	0	0	0	1	ENSG00000187730	protein_coding	GABRD	gamma-aminobutyric acid type A receptor subunit delta [Source:HGNC Symbol;Acc:HGNC:4084]
ENSG00000142621	0	0	0	0	0	1	ENSG00000142621	protein_coding	FHAD1	forkhead associated phosphopeptide binding domain 1 [Source:HGNC Symbol;Acc:HGNC:29408]
ENSG00000198331	0	0	0	0	0	1	ENSG00000198331	protein_coding	HYLS1	HYLS1 centriolar and ciliogenesis associated [Source:HGNC Symbol;Acc:HGNC:26558]
ENSG00000033170	0	0	0	0	0	1	ENSG00000033170	protein_coding	FUT8	fucosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4019]
ENSG00000115459	0	0	0	0	0	1	ENSG00000115459	protein_coding	ELMOD3	ELMO domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26158]
ENSG00000203909	0	0	0	0	0	1	ENSG00000203909	protein_coding	DPPA5	developmental pluripotency associated 5 [Source:HGNC Symbol;Acc:HGNC:19201]
ENSG00000081181	0	0	0	0	0	1	ENSG00000081181	protein_coding	ARG2	arginase 2 [Source:HGNC Symbol;Acc:HGNC:664]
ENSG00000162377	0	0	0	0	0	1	ENSG00000162377	protein_coding	COA7	cytochrome c oxidase assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:25716]
ENSG00000103485	0	0	0	0	0	1	ENSG00000103485	protein_coding	QPRT	quinolinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:9755]
ENSG00000110002	0	0	0	0	0	1	ENSG00000110002	protein_coding	VWA5A	von Willebrand factor A domain containing 5A [Source:HGNC Symbol;Acc:HGNC:6658]
ENSG00000103710	0	0	0	0	0	1	ENSG00000103710	protein_coding	RASL12	RAS like family 12 [Source:HGNC Symbol;Acc:HGNC:30289]
ENSG00000107099	0	0	0	0	0	1	ENSG00000107099	protein_coding	DOCK8	dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]
ENSG00000172426	0	0	0	0	0	1	ENSG00000172426	protein_coding	RSPH9	radial spoke head component 9 [Source:HGNC Symbol;Acc:HGNC:21057]
ENSG00000235387	0	0	0	0	0	1	ENSG00000235387	protein_coding	SPAAR	small regulatory polypeptide of amino acid response [Source:HGNC Symbol;Acc:HGNC:27244]
ENSG00000109929	0	0	0	0	0	1	ENSG00000109929	protein_coding	SC5D	sterol-C5-desaturase [Source:HGNC Symbol;Acc:HGNC:10547]
ENSG00000149403	0	0	0	0	0	1	ENSG00000149403	protein_coding	GRIK4	glutamate ionotropic receptor kainate type subunit 4 [Source:HGNC Symbol;Acc:HGNC:4582]
ENSG00000152402	0	0	0	0	0	1	ENSG00000152402	protein_coding	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:4684]
ENSG00000164532	0	0	0	0	0	1	ENSG00000164532	protein_coding	TBX20	T-box transcription factor 20 [Source:HGNC Symbol;Acc:HGNC:11598]
ENSG00000154144	0	0	0	0	0	1	ENSG00000154144	protein_coding	TBRG1	transforming growth factor beta regulator 1 [Source:HGNC Symbol;Acc:HGNC:29551]
ENSG00000187003	0	0	0	0	0	1	ENSG00000187003	protein_coding	ACTL7A	actin like 7A [Source:HGNC Symbol;Acc:HGNC:161]
ENSG00000179841	0	0	0	0	0	1	ENSG00000179841	protein_coding	AKAP5	A-kinase anchoring protein 5 [Source:HGNC Symbol;Acc:HGNC:375]
ENSG00000180210	0	0	0	0	0	1	ENSG00000180210	protein_coding	F2	coagulation factor II, thrombin [Source:HGNC Symbol;Acc:HGNC:3535]
ENSG00000148218	0	0	0	0	0	1	ENSG00000148218	protein_coding	ALAD	aminolevulinate dehydratase [Source:HGNC Symbol;Acc:HGNC:395]
ENSG00000262406	0	0	0	0	0	1	ENSG00000262406	protein_coding	MMP12	matrix metallopeptidase 12 [Source:HGNC Symbol;Acc:HGNC:7158]
ENSG00000123643	0	0	0	0	0	1	ENSG00000123643	protein_coding	SLC36A1	solute carrier family 36 member 1 [Source:HGNC Symbol;Acc:HGNC:18761]
ENSG00000168679	0	0	0	0	0	1	ENSG00000168679	protein_coding	SLC16A4	solute carrier family 16 member 4 [Source:HGNC Symbol;Acc:HGNC:10925]
ENSG00000198624	0	0	0	0	0	1	ENSG00000198624	protein_coding	CCDC69	coiled-coil domain containing 69 [Source:HGNC Symbol;Acc:HGNC:24487]
ENSG00000124813	0	0	0	0	0	1	ENSG00000124813	protein_coding	RUNX2	RUNX family transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10472]
ENSG00000162775	0	0	0	0	0	1	ENSG00000162775	protein_coding	RBM15	RNA binding motif protein 15 [Source:HGNC Symbol;Acc:HGNC:14959]
ENSG00000130595	0	0	0	0	0	1	
ENSG00000159921	0	0	0	0	0	1	ENSG00000159921	protein_coding	GNE	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase [Source:HGNC Symbol;Acc:HGNC:23657]
ENSG00000188596	0	0	0	0	0	1	ENSG00000188596	protein_coding	CFAP54	cilia and flagella associated protein 54 [Source:HGNC Symbol;Acc:HGNC:26456]
ENSG00000164051	0	0	0	0	0	1	ENSG00000164051	protein_coding	CCDC51	coiled-coil domain containing 51 [Source:HGNC Symbol;Acc:HGNC:25714]
ENSG00000079387	0	0	0	0	0	1	ENSG00000079387	protein_coding	SENP1	SUMO specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:17927]
ENSG00000172350	0	0	0	0	0	1	ENSG00000172350	protein_coding	ABCG4	ATP binding cassette subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:13884]
ENSG00000138835	0	0	0	0	0	1	ENSG00000138835	protein_coding	RGS3	regulator of G protein signaling 3 [Source:HGNC Symbol;Acc:HGNC:9999]
ENSG00000152556	0	0	0	0	0	1	ENSG00000152556	protein_coding	PFKM	phosphofructokinase, muscle [Source:HGNC Symbol;Acc:HGNC:8877]
ENSG00000004838	0	0	0	0	0	1	ENSG00000004838	protein_coding	ZMYND10	zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]
ENSG00000054690	0	0	0	0	0	1	ENSG00000054690	protein_coding	PLEKHH1	pleckstrin homology, MyTH4 and FERM domain containing H1 [Source:HGNC Symbol;Acc:HGNC:17733]
ENSG00000150995	0	0	0	0	0	1	ENSG00000150995	protein_coding	ITPR1	inositol 1,4,5-trisphosphate receptor type 1 [Source:HGNC Symbol;Acc:HGNC:6180]
ENSG00000164619	0	0	0	0	0	1	ENSG00000164619	protein_coding	BMPER	BMP binding endothelial regulator [Source:HGNC Symbol;Acc:HGNC:24154]
ENSG00000177875	0	0	0	0	0	1	ENSG00000177875	protein_coding	CCDC184	coiled-coil domain containing 184 [Source:HGNC Symbol;Acc:HGNC:33749]
ENSG00000122694	0	0	0	0	0	1	ENSG00000122694	protein_coding	GLIPR2	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]
ENSG00000173258	0	0	0	0	0	1	ENSG00000173258	protein_coding	ZNF483	zinc finger protein 483 [Source:HGNC Symbol;Acc:HGNC:23384]
ENSG00000096093	0	0	0	0	0	1	ENSG00000096093	protein_coding	EFHC1	EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16406]
ENSG00000147862	0	0	0	0	0	1	ENSG00000147862	protein_coding	NFIB	nuclear factor I B [Source:HGNC Symbol;Acc:HGNC:7785]
ENSG00000057704	0	0	0	0	0	1	ENSG00000057704	protein_coding	TMCC3	transmembrane and coiled-coil domain family 3 [Source:HGNC Symbol;Acc:HGNC:29199]
ENSG00000166106	0	0	0	0	0	1	ENSG00000166106	protein_coding	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15 [Source:HGNC Symbol;Acc:HGNC:16305]
ENSG00000114646	0	0	0	0	0	1	ENSG00000114646	protein_coding	CSPG5	chondroitin sulfate proteoglycan 5 [Source:HGNC Symbol;Acc:HGNC:2467]
ENSG00000186452	0	0	0	0	0	1	ENSG00000186452	protein_coding	TMPRSS12	transmembrane serine protease 12 [Source:HGNC Symbol;Acc:HGNC:28779]
ENSG00000107159	0	0	0	0	0	1	ENSG00000107159	protein_coding	CA9	carbonic anhydrase 9 [Source:HGNC Symbol;Acc:HGNC:1383]
ENSG00000172752	0	0	0	0	0	1	ENSG00000172752	protein_coding	COL6A5	collagen type VI alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:26674]
ENSG00000050405	0	0	0	0	0	1	ENSG00000050405	protein_coding	LIMA1	LIM domain and actin binding 1 [Source:HGNC Symbol;Acc:HGNC:24636]
ENSG00000162714	0	0	0	0	0	1	ENSG00000162714	protein_coding	ZNF496	zinc finger protein 496 [Source:HGNC Symbol;Acc:HGNC:23713]
ENSG00000161800	0	0	0	0	0	1	ENSG00000161800	protein_coding	RACGAP1	Rac GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9804]
ENSG00000070950	0	0	0	0	0	1	ENSG00000070950	protein_coding	RAD18	RAD18 E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:18278]
ENSG00000103642	0	0	0	0	0	1	ENSG00000103642	protein_coding	LACTB	lactamase beta [Source:HGNC Symbol;Acc:HGNC:16468]
ENSG00000168497	0	0	0	0	0	1	ENSG00000168497	protein_coding	CAVIN2	caveolae associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10690]
ENSG00000188921	0	0	0	0	0	1	ENSG00000188921	protein_coding	HACD4	3-hydroxyacyl-CoA dehydratase 4 [Source:HGNC Symbol;Acc:HGNC:20920]
ENSG00000072110	0	0	0	0	0	1	ENSG00000072110	protein_coding	ACTN1	actinin alpha 1 [Source:HGNC Symbol;Acc:HGNC:163]
ENSG00000237515	0	0	0	0	0	1	ENSG00000237515	protein_coding	SHISA9	shisa family member 9 [Source:HGNC Symbol;Acc:HGNC:37231]
ENSG00000121904	0	0	0	0	0	1	ENSG00000121904	protein_coding	CSMD2	CUB and Sushi multiple domains 2 [Source:HGNC Symbol;Acc:HGNC:19290]
ENSG00000144395	0	0	0	0	0	1	ENSG00000144395	protein_coding	CCDC150	coiled-coil domain containing 150 [Source:HGNC Symbol;Acc:HGNC:26834]
ENSG00000134917	0	0	0	0	0	1	ENSG00000134917	protein_coding	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8 [Source:HGNC Symbol;Acc:HGNC:224]
ENSG00000177981	0	0	0	0	0	1	ENSG00000177981	protein_coding	ASB8	ankyrin repeat and SOCS box containing 8 [Source:HGNC Symbol;Acc:HGNC:17183]
ENSG00000110934	0	0	0	0	0	1	ENSG00000110934	protein_coding	BIN2	bridging integrator 2 [Source:HGNC Symbol;Acc:HGNC:1053]
ENSG00000183671	0	0	0	0	0	1	ENSG00000183671	protein_coding	CMKLR2	chemerin chemokine-like receptor 2 [Source:HGNC Symbol;Acc:HGNC:4463]
ENSG00000170545	0	0	0	0	0	1	ENSG00000170545	protein_coding	SMAGP	small cell adhesion glycoprotein [Source:HGNC Symbol;Acc:HGNC:26918]
ENSG00000031081	0	0	0	0	0	1	ENSG00000031081	protein_coding	ARHGAP31	Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216]
ENSG00000076067	0	0	0	0	0	1	ENSG00000076067	protein_coding	RBMS2	RNA binding motif single stranded interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9909]
ENSG00000183801	0	0	0	0	0	1	ENSG00000183801	protein_coding	OLFML1	olfactomedin like 1 [Source:HGNC Symbol;Acc:HGNC:24473]
ENSG00000073060	0	0	0	0	0	1	ENSG00000073060	protein_coding	SCARB1	scavenger receptor class B member 1 [Source:HGNC Symbol;Acc:HGNC:1664]
ENSG00000049130	0	0	0	0	0	1	ENSG00000049130	protein_coding	KITLG	KIT ligand [Source:HGNC Symbol;Acc:HGNC:6343]
ENSG00000006282	0	0	0	0	0	1	ENSG00000006282	protein_coding	SPATA20	spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]
ENSG00000173930	0	0	0	0	0	1	ENSG00000173930	protein_coding	SLCO4C1	solute carrier organic anion transporter family member 4C1 [Source:HGNC Symbol;Acc:HGNC:23612]
ENSG00000162599	0	0	0	0	0	1	ENSG00000162599	protein_coding	NFIA	nuclear factor I A [Source:HGNC Symbol;Acc:HGNC:7784]
ENSG00000006432	0	0	0	0	0	1	ENSG00000006432	protein_coding	MAP3K9	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]
ENSG00000106789	0	0	0	0	0	1	ENSG00000106789	protein_coding	CORO2A	coronin 2A [Source:HGNC Symbol;Acc:HGNC:2255]
ENSG00000110911	0	0	0	0	0	1	ENSG00000110911	protein_coding	SLC11A2	solute carrier family 11 member 2 [Source:HGNC Symbol;Acc:HGNC:10908]
ENSG00000119688	0	0	0	0	0	1	ENSG00000119688	protein_coding	ABCD4	ATP binding cassette subfamily D member 4 [Source:HGNC Symbol;Acc:HGNC:68]
ENSG00000006283	0	0	0	0	0	1	ENSG00000006283	protein_coding	CACNA1G	calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]
ENSG00000168101	0	0	0	0	0	1	ENSG00000168101	protein_coding	NUDT16L1	nudix hydrolase 16 like 1 [Source:HGNC Symbol;Acc:HGNC:28154]
ENSG00000154175	0	0	0	0	0	1	ENSG00000154175	protein_coding	ABI3BP	ABI family member 3 binding protein [Source:HGNC Symbol;Acc:HGNC:17265]
ENSG00000176422	0	0	0	0	0	1	ENSG00000176422	protein_coding	SPRYD4	SPRY domain containing 4 [Source:HGNC Symbol;Acc:HGNC:27468]
ENSG00000167965	0	0	0	0	0	1	ENSG00000167965	protein_coding	MLST8	MTOR associated protein, LST8 homolog [Source:HGNC Symbol;Acc:HGNC:24825]
ENSG00000179104	0	0	0	0	0	1	ENSG00000179104	protein_coding	TMTC2	transmembrane O-mannosyltransferase targeting cadherins 2 [Source:HGNC Symbol;Acc:HGNC:25440]
ENSG00000004975	0	0	0	0	0	1	ENSG00000004975	protein_coding	DVL2	dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086]
ENSG00000122986	0	0	0	0	0	1	ENSG00000122986	protein_coding	HVCN1	hydrogen voltage gated channel 1 [Source:HGNC Symbol;Acc:HGNC:28240]
ENSG00000213672	0	0	0	0	0	1	ENSG00000213672	protein_coding	NCKIPSD	NCK interacting protein with SH3 domain [Source:HGNC Symbol;Acc:HGNC:15486]
ENSG00000082126	0	0	0	0	0	1	ENSG00000082126	protein_coding	MPP4	MAGUK p55 scaffold protein 4 [Source:HGNC Symbol;Acc:HGNC:13680]
ENSG00000124019	0	0	0	0	0	1	ENSG00000124019	protein_coding	FAM124B	family with sequence similarity 124 member B [Source:HGNC Symbol;Acc:HGNC:26224]
ENSG00000198844	0	0	0	0	0	1	ENSG00000198844	protein_coding	ARHGEF15	Rho guanine nucleotide exchange factor 15 [Source:HGNC Symbol;Acc:HGNC:15590]
ENSG00000183688	0	0	0	0	0	1	ENSG00000183688	protein_coding	RFLNB	refilin B [Source:HGNC Symbol;Acc:HGNC:28705]
ENSG00000182866	0	0	0	0	0	1	ENSG00000182866	protein_coding	LCK	LCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6524]
ENSG00000184988	0	0	0	0	0	1	ENSG00000184988	protein_coding	TMEM106A	transmembrane protein 106A [Source:HGNC Symbol;Acc:HGNC:28288]
ENSG00000099810	0	0	0	0	0	1	ENSG00000099810	protein_coding	MTAP	methylthioadenosine phosphorylase [Source:HGNC Symbol;Acc:HGNC:7413]
ENSG00000089009	0	0	0	0	0	1	ENSG00000089009	protein_coding	RPL6	ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]
ENSG00000206432	0	0	0	0	0	1	ENSG00000206432	protein_coding	TMEM200C	transmembrane protein 200C [Source:HGNC Symbol;Acc:HGNC:37208]
ENSG00000121905	0	0	0	0	0	1	ENSG00000121905	protein_coding	HPCA	hippocalcin [Source:HGNC Symbol;Acc:HGNC:5144]
ENSG00000188176	0	0	0	0	0	1	ENSG00000188176	protein_coding	SMTNL2	smoothelin like 2 [Source:HGNC Symbol;Acc:HGNC:24764]
ENSG00000088756	0	0	0	0	0	1	ENSG00000088756	protein_coding	ARHGAP28	Rho GTPase activating protein 28 [Source:HGNC Symbol;Acc:HGNC:25509]
ENSG00000188735	0	0	0	0	0	1	ENSG00000188735	protein_coding	TMEM120B	transmembrane protein 120B [Source:HGNC Symbol;Acc:HGNC:32008]
