gene	BeWo.KD	Plac1.CT27	Plac1.CT29	gene	gene_biotype	external_gene_name	description
ENSG00000117525	0	0	1	ENSG00000117525	protein_coding	F3	coagulation factor III, tissue factor [Source:HGNC Symbol;Acc:HGNC:3541]
ENSG00000117650	0	0	1	ENSG00000117650	protein_coding	NEK2	NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]
ENSG00000120937	0	0	1	ENSG00000120937	protein_coding	NPPB	natriuretic peptide B [Source:HGNC Symbol;Acc:HGNC:7940]
ENSG00000121152	0	0	1	ENSG00000121152	protein_coding	NCAPH	non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]
ENSG00000121797	0	0	1	ENSG00000121797	protein_coding	CCRL2	C-C motif chemokine receptor like 2 [Source:HGNC Symbol;Acc:HGNC:1612]
ENSG00000123485	0	0	1	ENSG00000123485	protein_coding	HJURP	Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]
ENSG00000123992	0	0	1	ENSG00000123992	protein_coding	DNPEP	aspartyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:2981]
ENSG00000135750	0	0	1	ENSG00000135750	protein_coding	KCNK1	potassium two pore domain channel subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:6272]
ENSG00000142871	0	0	1	ENSG00000142871	protein_coding	CCN1	cellular communication network factor 1 [Source:HGNC Symbol;Acc:HGNC:2654]
ENSG00000142945	0	0	1	ENSG00000142945	protein_coding	KIF2C	kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393]
ENSG00000143167	0	0	1	ENSG00000143167	protein_coding	GPA33	glycoprotein A33 [Source:HGNC Symbol;Acc:HGNC:4445]
ENSG00000143198	0	0	1	ENSG00000143198	protein_coding	MGST3	microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064]
ENSG00000143340	0	0	1	ENSG00000143340	protein_coding	FAM163A	family with sequence similarity 163 member A [Source:HGNC Symbol;Acc:HGNC:28274]
ENSG00000143344	0	0	1	ENSG00000143344	protein_coding	RGL1	ral guanine nucleotide dissociation stimulator like 1 [Source:HGNC Symbol;Acc:HGNC:30281]
ENSG00000143797	0	0	1	ENSG00000143797	protein_coding	MBOAT2	membrane bound O-acyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25193]
ENSG00000143799	0	0	1	ENSG00000143799	protein_coding	PARP1	poly(ADP-ribose) polymerase 1 [Source:HGNC Symbol;Acc:HGNC:270]
ENSG00000153904	0	0	1	ENSG00000153904	protein_coding	DDAH1	dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715]
ENSG00000160712	0	0	1	ENSG00000160712	protein_coding	IL6R	interleukin 6 receptor [Source:HGNC Symbol;Acc:HGNC:6019]
ENSG00000162616	0	0	1	ENSG00000162616	protein_coding	DNAJB4	DnaJ heat shock protein family (Hsp40) member B4 [Source:HGNC Symbol;Acc:HGNC:14886]
ENSG00000163251	0	0	1	ENSG00000163251	protein_coding	FZD5	frizzled class receptor 5 [Source:HGNC Symbol;Acc:HGNC:4043]
ENSG00000163362	0	0	1	ENSG00000163362	protein_coding	INAVA	innate immunity activator [Source:HGNC Symbol;Acc:HGNC:25599]
ENSG00000163507	0	0	1	ENSG00000163507	protein_coding	CIP2A	cellular inhibitor of PP2A [Source:HGNC Symbol;Acc:HGNC:29302]
ENSG00000163535	0	0	1	ENSG00000163535	protein_coding	SGO2	shugoshin 2 [Source:HGNC Symbol;Acc:HGNC:30812]
ENSG00000164045	0	0	1	ENSG00000164045	protein_coding	CDC25A	cell division cycle 25A [Source:HGNC Symbol;Acc:HGNC:1725]
ENSG00000164050	0	0	1	ENSG00000164050	protein_coding	PLXNB1	plexin B1 [Source:HGNC Symbol;Acc:HGNC:9103]
ENSG00000169679	0	0	1	ENSG00000169679	protein_coding	BUB1	BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148]
ENSG00000171848	0	0	1	ENSG00000171848	protein_coding	RRM2	ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]
ENSG00000172215	0	0	1	ENSG00000172215	protein_coding	CXCR6	C-X-C motif chemokine receptor 6 [Source:HGNC Symbol;Acc:HGNC:16647]
ENSG00000173218	0	0	1	ENSG00000173218	protein_coding	VANGL1	VANGL planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:15512]
ENSG00000173578	0	0	1	ENSG00000173578	protein_coding	XCR1	X-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1625]
ENSG00000174371	0	0	1	ENSG00000174371	protein_coding	EXO1	exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3511]
ENSG00000175928	0	0	1	ENSG00000175928	protein_coding	LRRN1	leucine rich repeat neuronal 1 [Source:HGNC Symbol;Acc:HGNC:20980]
ENSG00000177606	0	0	1	ENSG00000177606	protein_coding	JUN	Jun proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6204]
ENSG00000183856	0	0	1	ENSG00000183856	protein_coding	IQGAP3	IQ motif containing GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:20669]
ENSG00000184292	0	0	1	ENSG00000184292	protein_coding	TACSTD2	tumor associated calcium signal transducer 2 [Source:HGNC Symbol;Acc:HGNC:11530]
ENSG00000185090	0	0	1	ENSG00000185090	protein_coding	MANEAL	mannosidase endo-alpha like [Source:HGNC Symbol;Acc:HGNC:26452]
ENSG00000187017	0	0	1	ENSG00000187017	protein_coding	ESPN	espin [Source:HGNC Symbol;Acc:HGNC:13281]
ENSG00000188643	0	0	1	ENSG00000188643	protein_coding	S100A16	S100 calcium binding protein A16 [Source:HGNC Symbol;Acc:HGNC:20441]
ENSG00000197121	0	0	1	ENSG00000197121	protein_coding	PGAP1	post-GPI attachment to proteins inositol deacylase 1 [Source:HGNC Symbol;Acc:HGNC:25712]
ENSG00000198830	0	0	1	ENSG00000198830	protein_coding	HMGN2	high mobility group nucleosomal binding domain 2 [Source:HGNC Symbol;Acc:HGNC:4986]
ENSG00000214336	0	0	1	ENSG00000214336	protein_coding	FOXI3	forkhead box I3 [Source:HGNC Symbol;Acc:HGNC:35123]
ENSG00000002549	0	0	1	ENSG00000002549	protein_coding	LAP3	leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]
ENSG00000005059	0	0	1	ENSG00000005059	protein_coding	MCUB	mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076]
ENSG00000011426	0	0	1	ENSG00000011426	protein_coding	ANLN	anillin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]
ENSG00000013810	0	0	1	ENSG00000013810	protein_coding	TACC3	transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524]
ENSG00000054598	0	0	1	ENSG00000054598	protein_coding	FOXC1	forkhead box C1 [Source:HGNC Symbol;Acc:HGNC:3800]
ENSG00000058063	0	0	1	ENSG00000058063	protein_coding	ATP11B	ATPase phospholipid transporting 11B (putative) [Source:HGNC Symbol;Acc:HGNC:13553]
ENSG00000072571	0	0	1	ENSG00000072571	protein_coding	HMMR	hyaluronan mediated motility receptor [Source:HGNC Symbol;Acc:HGNC:5012]
ENSG00000073282	0	0	1	ENSG00000073282	protein_coding	TP63	tumor protein p63 [Source:HGNC Symbol;Acc:HGNC:15979]
ENSG00000075618	0	0	1	ENSG00000075618	protein_coding	FSCN1	fascin actin-bundling protein 1 [Source:HGNC Symbol;Acc:HGNC:11148]
ENSG00000082074	0	0	1	ENSG00000082074	protein_coding	FYB1	FYN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4036]
ENSG00000087085	0	0	1	ENSG00000087085	protein_coding	ACHE	acetylcholinesterase (Cartwright blood group) [Source:HGNC Symbol;Acc:HGNC:108]
ENSG00000105939	0	0	1	ENSG00000105939	protein_coding	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1 [Source:HGNC Symbol;Acc:HGNC:23721]
ENSG00000106484	0	0	1	ENSG00000106484	protein_coding	MEST	mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]
ENSG00000106537	0	0	1	ENSG00000106537	protein_coding	TSPAN13	tetraspanin 13 [Source:HGNC Symbol;Acc:HGNC:21643]
ENSG00000109452	0	0	1	ENSG00000109452	protein_coding	INPP4B	inositol polyphosphate-4-phosphatase type II B [Source:HGNC Symbol;Acc:HGNC:6075]
ENSG00000109805	0	0	1	ENSG00000109805	protein_coding	NCAPG	non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]
ENSG00000111799	0	0	1	ENSG00000111799	protein_coding	COL12A1	collagen type XII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2188]
ENSG00000112242	0	0	1	ENSG00000112242	protein_coding	E2F3	E2F transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3115]
ENSG00000112293	0	0	1	ENSG00000112293	protein_coding	GPLD1	glycosylphosphatidylinositol specific phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:4459]
ENSG00000112541	0	0	1	ENSG00000112541	protein_coding	PDE10A	phosphodiesterase 10A [Source:HGNC Symbol;Acc:HGNC:8772]
ENSG00000112742	0	0	1	ENSG00000112742	protein_coding	TTK	TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401]
ENSG00000112992	0	0	1	ENSG00000112992	protein_coding	NNT	nicotinamide nucleotide transhydrogenase [Source:HGNC Symbol;Acc:HGNC:7863]
ENSG00000113368	0	0	1	ENSG00000113368	protein_coding	LMNB1	lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]
ENSG00000114346	0	0	1	ENSG00000114346	protein_coding	ECT2	epithelial cell transforming 2 [Source:HGNC Symbol;Acc:HGNC:3155]
ENSG00000120756	0	0	1	ENSG00000120756	protein_coding	PLS1	plastin 1 [Source:HGNC Symbol;Acc:HGNC:9090]
ENSG00000123213	0	0	1	ENSG00000123213	protein_coding	NLN	neurolysin [Source:HGNC Symbol;Acc:HGNC:16058]
ENSG00000124766	0	0	1	ENSG00000124766	protein_coding	SOX4	SRY-box transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11200]
ENSG00000127946	0	0	1	ENSG00000127946	protein_coding	HIP1	huntingtin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:4913]
ENSG00000128513	0	0	1	ENSG00000128513	protein_coding	POT1	protection of telomeres 1 [Source:HGNC Symbol;Acc:HGNC:17284]
ENSG00000128564	0	0	1	ENSG00000128564	protein_coding	VGF	VGF nerve growth factor inducible [Source:HGNC Symbol;Acc:HGNC:12684]
ENSG00000128567	0	0	1	ENSG00000128567	protein_coding	PODXL	podocalyxin like [Source:HGNC Symbol;Acc:HGNC:9171]
ENSG00000129187	0	0	1	ENSG00000129187	protein_coding	DCTD	dCMP deaminase [Source:HGNC Symbol;Acc:HGNC:2710]
ENSG00000134057	0	0	1	ENSG00000134057	protein_coding	CCNB1	cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]
ENSG00000135272	0	0	1	ENSG00000135272	protein_coding	MDFIC	MyoD family inhibitor domain containing [Source:HGNC Symbol;Acc:HGNC:28870]
ENSG00000137309	0	0	1	ENSG00000137309	protein_coding	HMGA1	high mobility group AT-hook 1 [Source:HGNC Symbol;Acc:HGNC:5010]
ENSG00000137337	0	0	1	ENSG00000137337	protein_coding	MDC1	mediator of DNA damage checkpoint 1 [Source:HGNC Symbol;Acc:HGNC:21163]
ENSG00000137441	0	0	1	ENSG00000137441	protein_coding	FGFBP2	fibroblast growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:29451]
ENSG00000138670	0	0	1	ENSG00000138670	protein_coding	RASGEF1B	RasGEF domain family member 1B [Source:HGNC Symbol;Acc:HGNC:24881]
ENSG00000138772	0	0	1	ENSG00000138772	protein_coding	ANXA3	annexin A3 [Source:HGNC Symbol;Acc:HGNC:541]
ENSG00000138778	0	0	1	ENSG00000138778	protein_coding	CENPE	centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]
ENSG00000145012	0	0	1	ENSG00000145012	protein_coding	LPP	LIM domain containing preferred translocation partner in lipoma [Source:HGNC Symbol;Acc:HGNC:6679]
ENSG00000145358	0	0	1	ENSG00000145358	protein_coding	DDIT4L	DNA damage inducible transcript 4 like [Source:HGNC Symbol;Acc:HGNC:30555]
ENSG00000145386	0	0	1	ENSG00000145386	protein_coding	CCNA2	cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578]
ENSG00000145604	0	0	1	ENSG00000145604	protein_coding	SKP2	S-phase kinase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10901]
ENSG00000146416	0	0	1	ENSG00000146416	protein_coding	AIG1	androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:21607]
ENSG00000151725	0	0	1	ENSG00000151725	protein_coding	CENPU	centromere protein U [Source:HGNC Symbol;Acc:HGNC:21348]
ENSG00000152818	0	0	1	ENSG00000152818	protein_coding	UTRN	utrophin [Source:HGNC Symbol;Acc:HGNC:12635]
ENSG00000152926	0	0	1	ENSG00000152926	protein_coding	ZNF117	zinc finger protein 117 [Source:HGNC Symbol;Acc:HGNC:12897]
ENSG00000153404	0	0	1	ENSG00000153404	protein_coding	PLEKHG4B	pleckstrin homology and RhoGEF domain containing G4B [Source:HGNC Symbol;Acc:HGNC:29399]
ENSG00000164104	0	0	1	ENSG00000164104	protein_coding	HMGB2	high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]
ENSG00000164236	0	0	1	ENSG00000164236	protein_coding	ANKRD33B	ankyrin repeat domain 33B [Source:HGNC Symbol;Acc:HGNC:35240]
ENSG00000164251	0	0	1	ENSG00000164251	protein_coding	F2RL1	F2R like trypsin receptor 1 [Source:HGNC Symbol;Acc:HGNC:3538]
ENSG00000164707	0	0	1	ENSG00000164707	protein_coding	SLC13A4	solute carrier family 13 member 4 [Source:HGNC Symbol;Acc:HGNC:15827]
ENSG00000169894	0	0	1	ENSG00000169894	protein_coding	MUC3A	mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]
ENSG00000171617	0	0	1	ENSG00000171617	protein_coding	ENC1	ectodermal-neural cortex 1 [Source:HGNC Symbol;Acc:HGNC:3345]
ENSG00000182836	0	0	1	ENSG00000182836	protein_coding	PLCXD3	phosphatidylinositol specific phospholipase C X domain containing 3 [Source:HGNC Symbol;Acc:HGNC:31822]
ENSG00000196511	0	0	1	ENSG00000196511	protein_coding	TPK1	thiamin pyrophosphokinase 1 [Source:HGNC Symbol;Acc:HGNC:17358]
ENSG00000198818	0	0	1	ENSG00000198818	protein_coding	SFT2D1	SFT2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21102]
ENSG00000204267	0	0	1	ENSG00000204267	protein_coding	TAP2	transporter 2, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:44]
ENSG00000237649	0	0	1	ENSG00000237649	protein_coding	KIFC1	kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389]
ENSG00000004700	0	0	1	ENSG00000004700	protein_coding	RECQL	RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948]
ENSG00000060982	0	0	1	ENSG00000060982	protein_coding	BCAT1	branched chain amino acid transaminase 1 [Source:HGNC Symbol;Acc:HGNC:976]
ENSG00000065328	0	0	1	ENSG00000065328	protein_coding	MCM10	minichromosome maintenance 10 replication initiation factor [Source:HGNC Symbol;Acc:HGNC:18043]
ENSG00000091879	0	0	1	ENSG00000091879	protein_coding	ANGPT2	angiopoietin 2 [Source:HGNC Symbol;Acc:HGNC:485]
ENSG00000099139	0	0	1	ENSG00000099139	protein_coding	PCSK5	proprotein convertase subtilisin/kexin type 5 [Source:HGNC Symbol;Acc:HGNC:8747]
ENSG00000104332	0	0	1	ENSG00000104332	protein_coding	SFRP1	secreted frizzled related protein 1 [Source:HGNC Symbol;Acc:HGNC:10776]
ENSG00000106799	0	0	1	ENSG00000106799	protein_coding	TGFBR1	transforming growth factor beta receptor 1 [Source:HGNC Symbol;Acc:HGNC:11772]
ENSG00000107438	0	0	1	ENSG00000107438	protein_coding	PDLIM1	PDZ and LIM domain 1 [Source:HGNC Symbol;Acc:HGNC:2067]
ENSG00000110148	0	0	1	ENSG00000110148	protein_coding	CCKBR	cholecystokinin B receptor [Source:HGNC Symbol;Acc:HGNC:1571]
ENSG00000111206	0	0	1	ENSG00000111206	protein_coding	FOXM1	forkhead box M1 [Source:HGNC Symbol;Acc:HGNC:3818]
ENSG00000111348	0	0	1	ENSG00000111348	protein_coding	ARHGDIB	Rho GDP dissociation inhibitor beta [Source:HGNC Symbol;Acc:HGNC:679]
ENSG00000119326	0	0	1	ENSG00000119326	protein_coding	CTNNAL1	catenin alpha like 1 [Source:HGNC Symbol;Acc:HGNC:2512]
ENSG00000119922	0	0	1	ENSG00000119922	protein_coding	IFIT2	interferon induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:5409]
ENSG00000119969	0	0	1	ENSG00000119969	protein_coding	HELLS	helicase, lymphoid specific [Source:HGNC Symbol;Acc:HGNC:4861]
ENSG00000121621	0	0	1	ENSG00000121621	protein_coding	KIF18A	kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441]
ENSG00000122952	0	0	1	ENSG00000122952	protein_coding	ZWINT	ZW10 interacting kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13195]
ENSG00000135451	0	0	1	ENSG00000135451	protein_coding	TROAP	trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327]
ENSG00000137474	0	0	1	ENSG00000137474	protein_coding	MYO7A	myosin VIIA [Source:HGNC Symbol;Acc:HGNC:7606]
ENSG00000138160	0	0	1	ENSG00000138160	protein_coding	KIF11	kinesin family member 11 [Source:HGNC Symbol;Acc:HGNC:6388]
ENSG00000138180	0	0	1	ENSG00000138180	protein_coding	CEP55	centrosomal protein 55 [Source:HGNC Symbol;Acc:HGNC:1161]
ENSG00000138279	0	0	1	ENSG00000138279	protein_coding	ANXA7	annexin A7 [Source:HGNC Symbol;Acc:HGNC:545]
ENSG00000139044	0	0	1	ENSG00000139044	protein_coding	B4GALNT3	beta-1,4-N-acetyl-galactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:24137]
ENSG00000139055	0	0	1	ENSG00000139055	protein_coding	ERP27	endoplasmic reticulum protein 27 [Source:HGNC Symbol;Acc:HGNC:26495]
ENSG00000147676	0	0	1	ENSG00000147676	protein_coding	MAL2	mal, T cell differentiation protein 2 [Source:HGNC Symbol;Acc:HGNC:13634]
ENSG00000148143	0	0	1	ENSG00000148143	protein_coding	ZNF462	zinc finger protein 462 [Source:HGNC Symbol;Acc:HGNC:21684]
ENSG00000148344	0	0	1	ENSG00000148344	protein_coding	PTGES	prostaglandin E synthase [Source:HGNC Symbol;Acc:HGNC:9599]
ENSG00000148798	0	0	1	ENSG00000148798	protein_coding	INA	internexin neuronal intermediate filament protein alpha [Source:HGNC Symbol;Acc:HGNC:6057]
ENSG00000151651	0	0	1	ENSG00000151651	protein_coding	ADAM8	ADAM metallopeptidase domain 8 [Source:HGNC Symbol;Acc:HGNC:215]
ENSG00000157110	0	0	1	ENSG00000157110	protein_coding	RBPMS	RNA binding protein, mRNA processing factor [Source:HGNC Symbol;Acc:HGNC:19097]
ENSG00000160949	0	0	1	ENSG00000160949	protein_coding	TONSL	tonsoku like, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:7801]
ENSG00000162337	0	0	1	ENSG00000162337	protein_coding	LRP5	LDL receptor related protein 5 [Source:HGNC Symbol;Acc:HGNC:6697]
ENSG00000164687	0	0	1	ENSG00000164687	protein_coding	FABP5	fatty acid binding protein 5 [Source:HGNC Symbol;Acc:HGNC:3560]
ENSG00000165490	0	0	1	ENSG00000165490	protein_coding	DDIAS	DNA damage induced apoptosis suppressor [Source:HGNC Symbol;Acc:HGNC:26351]
ENSG00000165905	0	0	1	ENSG00000165905	protein_coding	LARGE2	LARGE xylosyl- and glucuronyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16522]
ENSG00000166387	0	0	1	ENSG00000166387	protein_coding	PPFIBP2	PPFIA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9250]
ENSG00000166535	0	0	1	ENSG00000166535	protein_coding	A2ML1	alpha-2-macroglobulin like 1 [Source:HGNC Symbol;Acc:HGNC:23336]
ENSG00000166833	0	0	1	ENSG00000166833	protein_coding	NAV2	neuron navigator 2 [Source:HGNC Symbol;Acc:HGNC:15997]
ENSG00000167552	0	0	1	ENSG00000167552	protein_coding	TUBA1A	tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]
ENSG00000167566	0	0	1	ENSG00000167566	protein_coding	NCKAP5L	NCK associated protein 5 like [Source:HGNC Symbol;Acc:HGNC:29321]
ENSG00000168065	0	0	1	ENSG00000168065	protein_coding	SLC22A11	solute carrier family 22 member 11 [Source:HGNC Symbol;Acc:HGNC:18120]
ENSG00000168077	0	0	1	ENSG00000168077	protein_coding	SCARA3	scavenger receptor class A member 3 [Source:HGNC Symbol;Acc:HGNC:19000]
ENSG00000169550	0	0	1	ENSG00000169550	protein_coding	MUC15	mucin 15, cell surface associated [Source:HGNC Symbol;Acc:HGNC:14956]
ENSG00000170312	0	0	1	ENSG00000170312	protein_coding	CDK1	cyclin dependent kinase 1 [Source:HGNC Symbol;Acc:HGNC:1722]
ENSG00000171206	0	0	1	ENSG00000171206	protein_coding	TRIM8	tripartite motif containing 8 [Source:HGNC Symbol;Acc:HGNC:15579]
ENSG00000173391	0	0	1	ENSG00000173391	protein_coding	OLR1	oxidized low density lipoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:8133]
ENSG00000173848	0	0	1	ENSG00000173848	protein_coding	NET1	neuroepithelial cell transforming 1 [Source:HGNC Symbol;Acc:HGNC:14592]
ENSG00000184661	0	0	1	ENSG00000184661	protein_coding	CDCA2	cell division cycle associated 2 [Source:HGNC Symbol;Acc:HGNC:14623]
ENSG00000187714	0	0	1	ENSG00000187714	protein_coding	SLC18A3	solute carrier family 18 member A3 [Source:HGNC Symbol;Acc:HGNC:10936]
ENSG00000188613	0	0	1	ENSG00000188613	protein_coding	NANOS1	nanos C2HC-type zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:23044]
ENSG00000197142	0	0	1	ENSG00000197142	protein_coding	ACSL5	acyl-CoA synthetase long chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]
ENSG00000197646	0	0	1	ENSG00000197646	protein_coding	PDCD1LG2	programmed cell death 1 ligand 2 [Source:HGNC Symbol;Acc:HGNC:18731]
ENSG00000198363	0	0	1	ENSG00000198363	protein_coding	ASPH	aspartate beta-hydroxylase [Source:HGNC Symbol;Acc:HGNC:757]
ENSG00000198954	0	0	1	ENSG00000198954	protein_coding	KIFBP	kinesin family binding protein [Source:HGNC Symbol;Acc:HGNC:23419]
ENSG00000265190	0	0	1	ENSG00000265190	protein_coding	ANXA8	annexin A8 [Source:HGNC Symbol;Acc:HGNC:546]
ENSG00000012048	0	0	1	ENSG00000012048	protein_coding	BRCA1	BRCA1 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]
ENSG00000051180	0	0	1	ENSG00000051180	protein_coding	RAD51	RAD51 recombinase [Source:HGNC Symbol;Acc:HGNC:9817]
ENSG00000068489	0	0	1	ENSG00000068489	protein_coding	PRR11	proline rich 11 [Source:HGNC Symbol;Acc:HGNC:25619]
ENSG00000069188	0	0	1	ENSG00000069188	protein_coding	SDK2	sidekick cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:19308]
ENSG00000091651	0	0	1	ENSG00000091651	protein_coding	ORC6	origin recognition complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:17151]
ENSG00000100523	0	0	1	ENSG00000100523	protein_coding	DDHD1	DDHD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19714]
ENSG00000100749	0	0	1	ENSG00000100749	protein_coding	VRK1	VRK serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:12718]
ENSG00000102882	0	0	1	ENSG00000102882	protein_coding	MAPK3	mitogen-activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6877]
ENSG00000102977	0	0	1	ENSG00000102977	protein_coding	ACD	ACD shelterin complex subunit and telomerase recruitment factor [Source:HGNC Symbol;Acc:HGNC:25070]
ENSG00000104067	0	0	1	ENSG00000104067	protein_coding	TJP1	tight junction protein 1 [Source:HGNC Symbol;Acc:HGNC:11827]
ENSG00000109072	0	0	1	ENSG00000109072	protein_coding	VTN	vitronectin [Source:HGNC Symbol;Acc:HGNC:12724]
ENSG00000111666	0	0	1	ENSG00000111666	protein_coding	CHPT1	choline phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:17852]
ENSG00000121068	0	0	1	ENSG00000121068	protein_coding	TBX2	T-box transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11597]
ENSG00000123342	0	0	1	ENSG00000123342	protein_coding	MMP19	matrix metallopeptidase 19 [Source:HGNC Symbol;Acc:HGNC:7165]
ENSG00000127564	0	0	1	ENSG00000127564	protein_coding	PKMYT1	protein kinase, membrane associated tyrosine/threonine 1 [Source:HGNC Symbol;Acc:HGNC:29650]
ENSG00000127585	0	0	1	ENSG00000127585	protein_coding	FBXL16	F-box and leucine rich repeat protein 16 [Source:HGNC Symbol;Acc:HGNC:14150]
ENSG00000128829	0	0	1	ENSG00000128829	protein_coding	EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4 [Source:HGNC Symbol;Acc:HGNC:19687]
